Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
202001649,Bill increased from $79.99 to $99.99 per month during pandemic without any notification or explanation,27-06-20,27-Jun-20,6:39:43 AM,Internet,Orlando,Florida,21917,Solved,No
202001650,Modem rental fee increased from $10 to $14 per month without advance notice during COVID-19 crisis,10/4/2020,10-Apr-20,2:33:31 AM,Internet,Jacksonville,Florida,30166,Solved,No
202001651,Charged $30 overage fee for data usage during pandemic lockdown when entire household working and studying remotely,28-04-20,28-Apr-20,5:30:43 AM,Internet,Seattle,Washington,56027,Pending,No
202001652,Family of four with two adults working from home and two children in remote learning exceeding data limits monthly,27-05-20,27-May-20,8:43:43 AM,Internet,Newark,New Jersey,79404,Open,No
202001653,Customer service representative promised bill credit for outages but credit never applied to account,5/7/2020,5-Jul-20,8:54:19 PM,Customer Care Call,Tacoma,Washington,37289,Open,No
202001654,Customer service representative promised bill credit for outages but credit never applied to account,20-06-20,20-Jun-20,8:09:36 PM,Internet,Newark,New Jersey,34772,Closed,No
202001655,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,6/6/2020,6-Jun-20,1:06:33 AM,Internet,Springfield,Illinois,97684,Solved,No
202001656,Internet connection dropping 4-5 times daily disrupting remote work and online classes for children,7/1/2020,7-Jan-20,3:03:20 AM,Customer Care Call,Miami,Florida,91240,Closed,No
202001657,Exceeded 1.2TB data cap due to work from home requirements during COVID-19 pandemic resulting in $50 overage charges,8/5/2020,8-May-20,2:38:47 PM,Internet,Los Angeles,California,41935,Solved,No
202001658,WiFi signal weak in home office requiring purchase of mesh system despite paying for premium internet service,28-10-20,28-Oct-20,10:47:27 PM,Internet,Jersey City,New Jersey,87108,Open,No
202001659,Promotional rate ended during pandemic increasing monthly bill from $49.99 to $89.99 without warning,17-10-20,17-Oct-20,9:08:29 PM,Customer Care Call,Grand Rapids,Michigan,99496,Closed,No
202001660,Requested unlimited data plan to avoid overage charges but told not available in service area,14-06-20,14-Jun-20,7:32:01 AM,Internet,Chicago,Illinois,40447,Open,No
202001661,Exceeded 1.2TB data cap due to work from home requirements during COVID-19 pandemic resulting in $50 overage charges,8/8/2020,8-Aug-20,10:00:40 AM,Internet,Chicago,Illinois,76730,Closed,Yes
202001662,Customer service wait times exceed 2 hours and cannot get assistance with billing issues during pandemic,22-11-20,22-Nov-20,3:30:09 PM,Customer Care Call,Orlando,Florida,31367,Solved,No
202001663,Internet speed drops to 10 Mbps during business hours making video conferencing impossible for remote work,17-10-20,17-Oct-20,5:44:58 PM,Internet,Jersey City,New Jersey,93713,Closed,No
202001664,Requested router upgrade to support multiple devices for work from home but experiencing 2 week delay in equipment delivery,21-06-20,21-Jun-20,2:25:30 AM,Internet,Denver,Colorado,51268,Solved,No
202001665,Requested unlimited data plan to avoid overage charges but told not available in service area,3/4/2020,3-Apr-20,8:52:25 PM,Customer Care Call,Springfield,Illinois,54791,Closed,No
202001666,Internet speed drops to 10 Mbps during business hours making video conferencing impossible for remote work,4/3/2020,4-Mar-20,8:01:28 AM,Internet,Boulder,Colorado,88067,Solved,Yes
202001667,Paying for 200 Mbps internet speed but consistently receiving only 45 Mbps upload speed affecting video quality,3/6/2020,3-Jun-20,12:34:45 PM,Internet,Dallas,Texas,14412,Solved,No
202001668,Promotional rate ended during pandemic increasing monthly bill from $49.99 to $89.99 without warning,9/3/2020,9-Mar-20,10:20:18 PM,Customer Care Call,Tacoma,Washington,70778,Closed,No
202001669,Modem rental fee increased from $10 to $14 per month without advance notice during COVID-19 crisis,18-02-20,18-Feb-20,7:27:08 PM,Internet,Harrisburg,Pennsylvania,92573,Pending,No
202001670,Requested router upgrade to support multiple devices for work from home but experiencing 2 week delay in equipment delivery,27-10-20,27-Oct-20,4:24:56 AM,Customer Care Call,Trenton,New Jersey,47734,Solved,No
202001671,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,9/3/2020,9-Mar-20,6:08:34 PM,Internet,Detroit,Michigan,44487,Pending,No
202001672,WiFi signal weak in home office requiring purchase of mesh system despite paying for premium internet service,17-12-20,17-Dec-20,5:11:48 PM,Customer Care Call,Denver,Colorado,23347,Solved,No
202001673,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,13-05-20,13-May-20,4:21:18 PM,Internet,Denver,Colorado,30603,Open,No
202001674,Customer service representative promised bill credit for outages but credit never applied to account,10/9/2020,10-Sep-20,8:43:37 PM,Customer Care Call,Atlanta,Georgia,97756,Solved,No
202001675,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,14-08-20,14-Aug-20,12:26:04 PM,Internet,Chicago,Illinois,45694,Pending,No
202001676,Customer service representative promised bill credit for outages but credit never applied to account,23-05-20,23-May-20,12:01:12 AM,Internet,Oakland,California,37887,Pending,No
202001677,Requested unlimited data plan to avoid overage charges but told not available in service area,8/9/2020,8-Sep-20,1:32:41 PM,Internet,Jersey City,New Jersey,63964,Solved,No
202001678,Paying for 200 Mbps internet speed but consistently receiving only 45 Mbps upload speed affecting video quality,10/2/2020,10-Feb-20,5:09:19 AM,Customer Care Call,Philadelphia,Pennsylvania,44230,Pending,No
202001679,Customer service representative promised bill credit for outages but credit never applied to account,25-05-20,25-May-20,5:25:52 AM,Customer Care Call,Miami,Florida,55736,Pending,No
202001680,Internet connection dropping 4-5 times daily disrupting remote work and online classes for children,6/8/2020,6-Aug-20,6:32:58 AM,Customer Care Call,Savannah,Georgia,45656,Solved,Yes
202001681,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,22-10-20,22-Oct-20,5:50:09 PM,Internet,Dallas,Texas,72579,Solved,Yes
202001682,Customer service wait times exceed 2 hours and cannot get assistance with billing issues during pandemic,15-05-20,15-May-20,6:14:32 PM,Internet,Harrisburg,Pennsylvania,83240,Closed,No
202001683,Internet connection dropping 4-5 times daily disrupting remote work and online classes for children,26-07-20,26-Jul-20,5:30:02 PM,Internet,Grand Rapids,Michigan,38784,Open,No
202001684,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,9/11/2020,9-Nov-20,4:29:04 AM,Internet,Denver,Colorado,79917,Solved,No
202001685,Customer service wait times exceed 2 hours and cannot get assistance with billing issues during pandemic,18-03-20,18-Mar-20,10:18:33 AM,Internet,Orlando,Florida,82681,Closed,No
202001686,Cannot reach technical support after multiple attempts and online chat system not functioning properly,27-07-20,27-Jul-20,7:49:57 PM,Customer Care Call,Los Angeles,California,15171,Solved,No
202001687,Cannot reach technical support after multiple attempts and online chat system not functioning properly,7/12/2020,7-Dec-20,5:48:33 AM,Internet,Detroit,Michigan,68331,Solved,No
202001688,Promotional rate ended during pandemic increasing monthly bill from $49.99 to $89.99 without warning,27-07-20,27-Jul-20,9:40:12 AM,Internet,Dallas,Texas,28000,Solved,No
202001689,WiFi signal weak in home office requiring purchase of mesh system despite paying for premium internet service,14-04-20,14-Apr-20,1:54:55 PM,Internet,Jacksonville,Florida,89429,Open,No
202001690,Internet outage lasted 6 hours during critical work presentation costing business client and no credit provided,14-12-20,14-Dec-20,1:45:03 PM,Customer Care Call,Tampa,Florida,69820,Solved,Yes
202001691,Charged $200 in data overage fees over 3 months due to pandemic work from home requirements,1/6/2020,1-Jun-20,9:05:13 AM,Internet,Grand Rapids,Michigan,45616,Solved,No
202001692,Internet speed drops to 10 Mbps during business hours making video conferencing impossible for remote work,26-10-20,26-Oct-20,3:17:34 PM,Internet,Denver,Colorado,51620,Closed,No
202001693,Paying for 200 Mbps internet speed but consistently receiving only 45 Mbps upload speed affecting video quality,3/9/2020,3-Sep-20,7:32:30 PM,Customer Care Call,Orlando,Florida,75593,Open,No
202001694,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,22-09-20,22-Sep-20,11:10:50 PM,Internet,Tampa,Florida,48407,Solved,No
202001695,Internet speed drops to 10 Mbps during business hours making video conferencing impossible for remote work,27-01-20,27-Jan-20,6:55:48 AM,Internet,Grand Rapids,Michigan,93412,Solved,No
202001696,Promotional rate ended during pandemic increasing monthly bill from $49.99 to $89.99 without warning,16-05-20,16-May-20,9:17:50 AM,Internet,Orlando,Florida,64212,Closed,No
202001697,Bill increased from $79.99 to $99.99 per month during pandemic without any notification or explanation,28-04-20,28-Apr-20,8:29:42 AM,Customer Care Call,Trenton,New Jersey,65976,Open,No
202001698,Charged $30 overage fee for data usage during pandemic lockdown when entire household working and studying remotely,13-06-20,13-Jun-20,2:08:49 PM,Internet,Springfield,Illinois,52334,Open,No
202001699,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,17-11-20,17-Nov-20,1:23:03 AM,Internet,Seattle,Washington,88252,Open,No
202001700,Network congestion every evening between 5-10 PM causing Zoom meeting disconnections and work disruptions,9/12/2020,9-Dec-20,7:22:10 PM,Customer Care Call,Denver,Colorado,29708,Closed,No
202001701,Customer service wait times exceed 2 hours and cannot get assistance with billing issues during pandemic,13-07-20,13-Jul-20,11:21:20 AM,Customer Care Call,Philadelphia,Pennsylvania,70661,Closed,No
202001702,Paying for 200 Mbps internet speed but consistently receiving only 45 Mbps upload speed affecting video quality,22-05-20,22-May-20,11:00:33 AM,Internet,Harrisburg,Pennsylvania,38857,Open,Yes
202001703,Requested unlimited data plan to avoid overage charges but told not available in service area,24-05-20,24-May-20,11:10:52 AM,Customer Care Call,Philadelphia,Pennsylvania,85409,Closed,No
202001704,Unable to stream Netflix and attend Zoom calls simultaneously despite paying for high speed internet package,21-08-20,21-Aug-20,7:21:09 AM,Internet,Grand Rapids,Michigan,69141,Solved,Yes
202001705,Requested router upgrade to support multiple devices for work from home but experiencing 2 week delay in equipment delivery,14-09-20,14-Sep-20,10:45:02 AM,Internet,Detroit,Michigan,28885,Solved,No
202001706,Internet outage lasted 6 hours during critical work presentation costing business client and no credit provided,2/2/2020,2-Feb-20,1:35:11 PM,Internet,Boulder,Colorado,42271,Solved,No
202001707,Paying for 200 Mbps internet speed but consistently receiving only 45 Mbps upload speed affecting video quality,14-03-20,14-Mar-20,10:35:21 PM,Internet,Springfield,Illinois,23883,Pending,No
202001708,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,20-06-20,20-Jun-20,11:17:40 PM,Customer Care Call,Austin,Texas,68971,Solved,No
202001709,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,3/4/2020,3-Apr-20,4:04:44 PM,Internet,Boulder,Colorado,22748,Closed,No
202001710,Cannot reach technical support after multiple attempts and online chat system not functioning properly,8/9/2020,8-Sep-20,1:27:32 AM,Customer Care Call,Los Angeles,California,82605,Pending,No
202001711,Data usage meter showing 1.8TB usage but household only has basic streaming and work from home needs,18-01-20,18-Jan-20,5:51:56 AM,Internet,Seattle,Washington,67008,Closed,No
202001712,Customer service representative promised bill credit for outages but credit never applied to account,10/1/2020,10-Jan-20,7:22:55 AM,Customer Care Call,Philadelphia,Pennsylvania,88637,Pending,No
202001713,Requested unlimited data plan to avoid overage charges but told not available in service area,14-08-20,14-Aug-20,3:24:54 PM,Internet,Tampa,Florida,21564,Solved,No
202001714,Charged $200 in data overage fees over 3 months due to pandemic work from home requirements,6/10/2020,6-Oct-20,12:58:29 AM,Customer Care Call,Orlando,Florida,97650,Closed,No
202001715,Customer service wait times exceed 2 hours and cannot get assistance with billing issues during pandemic,19-04-20,19-Apr-20,10:48:42 AM,Internet,Seattle,Washington,85167,Solved,No
202001716,Network congestion every evening between 5-10 PM causing Zoom meeting disconnections and work disruptions,1/7/2020,1-Jul-20,1:30:54 AM,Internet,Savannah,Georgia,54771,Pending,No
202001717,WiFi signal weak in home office requiring purchase of mesh system despite paying for premium internet service,4/5/2020,4-May-20,8:20:48 AM,Customer Care Call,Chicago,Illinois,41683,Pending,No
202001718,Exceeded 1.2TB data cap due to work from home requirements during COVID-19 pandemic resulting in $50 overage charges,21-05-20,21-May-20,5:36:08 PM,Internet,San Francisco,California,43276,Solved,Yes
